madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
89908,0,100947,0,0,,insansız araç,0,1,cı,0,0,0,,,,,insansiz arac,,"[{'anlam_id': '117365', 'madde_id': '89908', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Belirli bir bölgenin güvenlik açısından gözetlenmesi ve denetlenmesi amacıyla gerekli araçlarla donatılmış, uzaktan yönetilerek uçurulan araç', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89909,0,100948,0,0,,sürme iskele,0,1,,0,0,0,,,,,surme iskele,,"[{'anlam_id': '117366', 'madde_id': '89909', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İskeleye yanaşmış deniz taşıtlarına insanların güvenli olarak inip binmelerini sağlamak amacıyla iskele ile vapur arasına konulan tahta köprü', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89910,0,100949,0,0,,süreklice,0,1,,0,0,0,,sürekli'ce,,,sureklice,,"[{'anlam_id': '117367', 'madde_id': '89910', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sürekli bir biçimde', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
89911,0,100950,0,0,,Abhaz,0,2,,0,1,0,,,Abhaz peyniri,,Abhaz,,"[{'anlam_id': '117368', 'madde_id': '89911', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': ""Kuzeybatı Kafkasya'da yaşayan bir halk, Abaza"", 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '117369', 'madde_id': '89911', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bu halka mensup olan kimse, Abaza', 'gos': '0'}]",
89912,0,100951,0,0,,Abazaca,0,1,,0,1,0,,,,,Abazaca,,"[{'anlam_id': '117370', 'madde_id': '89912', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Abhazca', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89913,0,100952,0,0,,kara delik,0,2,ği,0,0,0,,,,,kara delik,,"[{'anlam_id': '117371', 'madde_id': '89913', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yakınındaki nesnelerin kaçıp kurtulmasına izin vermeyecek kadar yüksek çekim kuvvetine sahip, çok yoğun bir kütlenin oluşturduğu uzay bölgesi', 'gos': '1', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '44', 'tur': '1', 'tam_adi': 'gök bilimi', 'kisa_adi': 'gök b.', 'ekno': '93'}]}, {'anlam_id': '117372', 'madde_id': '89913', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Parasal açıdan kapatılamayan açık', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
89914,0,100953,0,0,,akılalmaz,0,1,,0,0,0,,,,,akilalmaz,,"[{'anlam_id': '117373', 'madde_id': '89914', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İnanılacak gibi olmayan, inanılmaz', 'gos': '0', 'orneklerListe': [{'ornek_id': '33902', 'anlam_id': '117373', 'ornek_sira': '1', 'ornek': 'Bu hikâye akılalmaz bir aptallıktan başka bir şey değildi.', 'kac': '1', 'yazar_id': '7', 'yazar': [{'yazar_id': '7', 'tam_adi': 'Tarık Buğra', 'kisa_adi': 'T. Buğra', 'ekno': '132'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
89915,0,100954,0,0,,akılalmazlık,0,1,ğı,0,0,0,,,,,akilalmazlik,,"[{'anlam_id': '117374', 'madde_id': '89915', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Akılalmaz olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89916,0,100957,0,0,,afiyetle,0,1,,0,0,0,,afiye'tle,,,afiyetle,,"[{'anlam_id': '117375', 'madde_id': '89916', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ağız tadıyla, keyifle', 'gos': '0', 'orneklerListe': [{'ornek_id': '33903', 'anlam_id': '117375', 'ornek_sira': '1', 'ornek': 'Cezveyi sürüyor, fincana boşaltıyor, kahveyi afiyetle içiyordu.', 'kac': '1', 'yazar_id': '1', 'yazar': [{'yazar_id': '1', 'tam_adi': 'Sait Faik Abasıyanık', 'kisa_adi': 'S. F. Abasıyanık', 'ekno': '8'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
89917,0,100959,0,0,,kısayol,0,1,,0,0,0,,kısa'yol,,,kisayol,,"[{'anlam_id': '117376', 'madde_id': '89917', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bilgisayarda herhangi bir programa kestirmeden ulaşmayı sağlayan komutu içeren simge', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '98', 'tur': '1', 'tam_adi': 'bilişim', 'kisa_adi': 'bl.', 'ekno': '368'}]}]",
89918,0,100960,0,0,,dizey,0,3,,0,0,0,,,,,dizey,,"[{'anlam_id': '117377', 'madde_id': '89918', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hesap ve kumanda işlerini gerçekleştirmeye yarayan elektronik devre, matris', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '58', 'tur': '1', 'tam_adi': 'fizik', 'kisa_adi': 'fiz.', 'ekno': '108'}]}, {'anlam_id': '117378', 'madde_id': '89918', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İstatistikte, bir elemanlar topluluğunun düzenlenmiş biçimi, matris', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '52', 'tur': '1', 'tam_adi': 'matematik', 'kisa_adi': 'mat.', 'ekno': '101'}]}, {'anlam_id': '117379', 'madde_id': '89918', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gerçek ve karmaşık sayıların dikdörtgen biçiminde tablosu, matris', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '52', 'tur': '1', 'tam_adi': 'matematik', 'kisa_adi': 'mat.', 'ekno': '101'}]}]",
89919,0,100961,0,0,,eğitsel oyun,0,1,,0,0,0,,,,,egitsel oyun,,"[{'anlam_id': '117380', 'madde_id': '89919', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Eğitici oyun', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89920,0,100962,0,0,,eğitici oyun,0,1,,0,0,0,,,,,egitici oyun,,"[{'anlam_id': '117381', 'madde_id': '89920', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bireylerin zihinsel, toplumsal ve bedensel gelişmelerine katkı sağlamak amacıyla hazırlanmış, eğitici ve öğretici nitelik taşıyan tiyatro eseri, eğitsel oyun', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89921,0,100963,0,0,,eğitici etkinlik,0,1,ği,0,0,0,,,,,egitici etkinlik,,"[{'anlam_id': '117382', 'madde_id': '89921', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Okul yöneticilerinin denetimi altında temizlik, çevre koruma, düşünce geliştirme gibi ders dışı yürütülen çalışma, eğitsel etkinlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89922,0,100964,0,0,,eğitici film,0,1,,0,0,0,,,,,egitici film,,"[{'anlam_id': '117383', 'madde_id': '89922', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Öğretime destek olmak amacıyla hazırlanmış belli konularda bilgi içeren film türü, eğitsel film', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89923,0,100965,0,0,,eğitsel etkinlik,0,1,ği,0,0,0,,,,,egitsel etkinlik,,"[{'anlam_id': '117384', 'madde_id': '89923', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Eğitici etkinlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89924,0,100966,0,0,,eğitsel film,0,1,,0,0,0,,,,,egitsel film,,"[{'anlam_id': '117385', 'madde_id': '89924', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Eğitici film', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89925,0,100967,0,0,,eğitsel kol,0,1,,0,0,0,,,,,egitsel kol,,"[{'anlam_id': '117386', 'madde_id': '89925', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Öğrencilerin çeşitli alanlarda kendilerini yetiştirmelerini amaç edinen çalışma kolu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89926,0,100968,0,0,,tangram,0,2,,0,0,18,İngilizce tangram,,,,tangram,,"[{'anlam_id': '117387', 'madde_id': '89926', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir kareden belli bir düzene göre kesilmiş iki büyük iki küçük, bir orta boy ikizkenar dik üçgen, bir kare ve bir paralel kenardan oluşan eski bir Çin bulmacası', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '117388', 'madde_id': '89926', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'İlköğretimde öğrencilerin şekil oluşturma yeteneğini geliştirmek amacıyla kullanılan matematik ders araç gereci', 'gos': '0'}]",
89927,0,100969,0,0,,füzeci,0,2,,0,0,0,,,,,fuzeci,,"[{'anlam_id': '117389', 'madde_id': '89927', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Füze teknolojisiyle ilgilenen araştırmacı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '117390', 'madde_id': '89927', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Topa isabetli ve sert bir biçimde vuran futbolcu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
89928,0,100970,0,0,,kalpgâh,0,2,,0,0,11,Arapça ḳalb + Farsça -gāh,kalpgâ:h,,,kalpgah,,"[{'anlam_id': '117391', 'madde_id': '89928', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Canevi', 'gos': '2', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}, {'anlam_id': '117392', 'madde_id': '89928', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ordunun sağ ve sol kanatları arasında yer alan ve komutan ile çevresindekilerin bulunduğu merkez birliklerden oluşan bölüm', 'gos': '0', 'orneklerListe': [{'ornek_id': '33904', 'anlam_id': '117392', 'ornek_sira': '1', 'ornek': 'Düşmanın kalpgâhına hücum etti.', 'kac': '1', 'yazar_id': '119', 'yazar': [{'yazar_id': '119', 'tam_adi': 'Şemseddin Sami', 'kisa_adi': 'Şemsettin Sami', 'ekno': '268'}]}], 'ozelliklerListe': [{'ozellik_id': '73', 'tur': '1', 'tam_adi': 'askerlik', 'kisa_adi': 'ask.', 'ekno': '124'}]}]",
89929,0,100971,0,0,,fesholunmak,0,1,,0,0,11,Arapça fesḫ + Türkçe olunmak,fe'sholunmak,,,fesholunmak,,"[{'anlam_id': '117393', 'madde_id': '89929', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Bir topluluğun, kuruluşun varlığı son bulmak, dağılmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89930,0,100972,0,0,,fesholunma,0,1,,0,0,0,,,,,fesholunma,,"[{'anlam_id': '117394', 'madde_id': '89930', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fesholunmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89931,0,100973,0,0,,depreşivermek,0,1,,0,0,0,,depreşi'vermek,,,depresivermek,,"[{'anlam_id': '117395', 'madde_id': '89931', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak nüks etmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '33905', 'anlam_id': '117395', 'ornek_sira': '1', 'ornek': 'Bugün oraya gittiğinde çok fena olmuş, yatışmaya yüz tutan kederi yeniden depreşivermişti.', 'kac': '1', 'yazar_id': '132', 'yazar': [{'yazar_id': '132', 'tam_adi': 'Talât Sait Halman', 'kisa_adi': 'T. S. Halman', 'ekno': '287'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89932,0,100974,0,0,,depreşiverme,0,1,,0,0,0,,,,,depresiverme,,"[{'anlam_id': '117396', 'madde_id': '89932', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Depreşivermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89933,0,100975,0,0,,patlatılmak,0,1,,0,0,0,,,,,patlatilmak,,"[{'anlam_id': '117397', 'madde_id': '89933', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Patlatma işi yapılmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33906', 'anlam_id': '117397', 'ornek_sira': '1', 'ornek': 'Toplananların adedi dokuz on bini geçince bir silah patlatılacaktı.', 'kac': '1', 'yazar_id': '23', 'yazar': [{'yazar_id': '23', 'tam_adi': 'Ömer Seyfettin', 'kisa_adi': 'Ö. Seyfettin', 'ekno': '152'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89934,0,100976,0,0,,patlatılma,0,1,,0,0,0,,,,,patlatilma,,"[{'anlam_id': '117398', 'madde_id': '89934', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Patlatılmak işi', 'gos': '0', 'orneklerListe': [{'ornek_id': '33907', 'anlam_id': '117398', 'ornek_sira': '1', 'ornek': 'Dağın patlatılması sona erince dolgu başlayacaktı.', 'kac': '1', 'yazar_id': '212', 'yazar': [{'yazar_id': '212', 'tam_adi': 'Ayşe Kulin', 'kisa_adi': 'A. Kulin', 'ekno': '437'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89935,0,100977,0,0,,geveleyivermek,0,1,,0,0,0,,geveleyi'vermek,,,geveleyivermek,,"[{'anlam_id': '117399', 'madde_id': '89935', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak gevelemek', 'gos': '0', 'orneklerListe': [{'ornek_id': '33908', 'anlam_id': '117399', 'ornek_sira': '1', 'ornek': 'Akşamüstü iki çikolatayı geveleyiverdi.', 'kac': '1', 'yazar_id': '1', 'yazar': [{'yazar_id': '1', 'tam_adi': 'Sait Faik Abasıyanık', 'kisa_adi': 'S. F. Abasıyanık', 'ekno': '8'}]}], 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
89936,0,100978,0,0,,geveleyiverme,0,1,,0,0,0,,,,,geveleyiverme,,"[{'anlam_id': '117400', 'madde_id': '89936', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Geveleyivermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89937,0,100979,0,0,,anılagelmek,0,1,,0,0,0,,anıla'gelmek,,,anilagelmek,,"[{'anlam_id': '117401', 'madde_id': '89937', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Sürekli olarak anılmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33909', 'anlam_id': '117401', 'ornek_sira': '1', 'ornek': 'O, şimdi kulaktan kulağa aktarılan anekdotları, nefis ve veciz esprileri ile anılageliyor.', 'kac': '1', 'yazar_id': '2', 'yazar': [{'yazar_id': '2', 'tam_adi': 'Haldun Taner', 'kisa_adi': 'H. Taner', 'ekno': '127'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89938,0,100980,0,0,,anılagelme,0,1,,0,0,0,,,,,anilagelme,,"[{'anlam_id': '117402', 'madde_id': '89938', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Anılagelmek durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89939,0,100981,0,0,,kaldırılıvermek,0,1,,0,0,0,,kaldırılı'vermek,,,kaldirilivermek,,"[{'anlam_id': '117403', 'madde_id': '89939', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Çabucak kaldırılmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33910', 'anlam_id': '117403', 'ornek_sira': '1', 'ornek': 'Bütün o hazırlıklara, dökülen paralara, verilen zamana, zahmetlere rağmen, oyun apar topar iki hafta içinde kaldırılıveriyor.', 'kac': '1', 'yazar_id': '2', 'yazar': [{'yazar_id': '2', 'tam_adi': 'Haldun Taner', 'kisa_adi': 'H. Taner', 'ekno': '127'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89940,0,100982,0,0,,kaldırılıverme,0,1,,0,0,0,,,,,kaldiriliverme,,"[{'anlam_id': '117404', 'madde_id': '89940', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kaldırılıvermek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89941,0,100983,0,0,,düşünülebilmek,0,1,,0,0,0,,,,,dusunulebilmek,,"[{'anlam_id': '117405', 'madde_id': '89941', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Düşünülme ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33911', 'anlam_id': '117405', 'ornek_sira': '1', 'ornek': 'Ramazanın bu alışkanlıklardan bir çırpıda arınması düşünülebilir mi?', 'kac': '1', 'yazar_id': '57', 'yazar': [{'yazar_id': '57', 'tam_adi': 'Necati Cumalı', 'kisa_adi': 'N. Cumalı', 'ekno': '188'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89942,0,100984,0,0,,düşünülebilme,0,1,,0,0,0,,,,,dusunulebilme,,"[{'anlam_id': '117406', 'madde_id': '89942', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Düşünülebilmek işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89943,0,100985,0,0,,yapılabilmek,0,1,,0,0,0,,,,,yapilabilmek,,"[{'anlam_id': '117407', 'madde_id': '89943', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Yapılma ihtimali veya imkânı bulunmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33912', 'anlam_id': '117407', 'ornek_sira': '1', 'ornek': 'Yapılabilecek şeylerle yapılamayacakları daha ilk anda ayırmasını biliyordu.', 'kac': '1', 'yazar_id': '7', 'yazar': [{'yazar_id': '7', 'tam_adi': 'Tarık Buğra', 'kisa_adi': 'T. Buğra', 'ekno': '132'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89944,0,100986,0,0,,yapılabilme,0,1,,0,0,0,,,,,yapilabilme,,"[{'anlam_id': '117408', 'madde_id': '89944', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yapılabilmek işi', 'gos': '0', 'orneklerListe': [{'ornek_id': '33913', 'anlam_id': '117408', 'ornek_sira': '1', 'ornek': 'Bu fikir birdenbire bana o kadar munis, yapılabilmesi o kadar kolay göründü ki hemen yola düştüm.', 'kac': '1', 'yazar_id': '29', 'yazar': [{'yazar_id': '29', 'tam_adi': 'Yakup Kadri Karaosmanoğlu ', 'kisa_adi': 'Y. K. Karaosmanoğlu', 'ekno': '160'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89945,0,100987,0,0,,buzsuz,0,1,,0,0,0,,,,,buzsuz,,"[{'anlam_id': '117409', 'madde_id': '89945', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Buz katılmamış', 'gos': '0', 'orneklerListe': [{'ornek_id': '33914', 'anlam_id': '117409', 'ornek_sira': '1', 'ornek': 'Ayyaşlar, bol bol buzlu, buzsuz rakı içtiler.', 'kac': '1', 'yazar_id': '1', 'yazar': [{'yazar_id': '1', 'tam_adi': 'Sait Faik Abasıyanık', 'kisa_adi': 'S. F. Abasıyanık', 'ekno': '8'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
89946,0,100988,0,0,,uğranılmak,0,1,,0,0,0,,,,,ugranilmak,,"[{'anlam_id': '117410', 'madde_id': '89946', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Uğrama işi yapılmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '33915', 'anlam_id': '117410', 'ornek_sira': '1', 'ornek': 'Yeni yetişen babayiğitler orasını er geç uğranılacak bir menzil sayarlardı.', 'kac': '1', 'yazar_id': '30', 'yazar': [{'yazar_id': '30', 'tam_adi': 'Yahya Kemal Beyatlı', 'kisa_adi': 'Y. K. Beyatlı', 'ekno': '161'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
89947,0,100989,0,0,,uğranılma,0,1,,0,0,0,,,,,ugranilma,,"[{'anlam_id': '117411', 'madde_id': '89947', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Uğranılmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89948,0,100990,0,0,,hakani senet,0,1,di,0,0,0,,ha:ka:ni: senet,,,hakani senet,,"[{'anlam_id': '117412', 'madde_id': '89948', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Padişah tarafından verilen kullanım hakkı', 'gos': '0', 'orneklerListe': [{'ornek_id': '33916', 'anlam_id': '117412', 'ornek_sira': '1', 'ornek': 'Dalyan sahibi tıpkı bir tarlada olduğu gibi denizin o kısmına da hakani senet ile mutasarrıf.', 'kac': '1', 'yazar_id': '59', 'yazar': [{'yazar_id': '59', 'tam_adi': 'Sermet Muhtar Alus', 'kisa_adi': 'S. M. Alus', 'ekno': '191'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '43', 'tur': '1', 'tam_adi': 'tarih', 'kisa_adi': 'tar.', 'ekno': '92'}]}]",
89949,0,100991,0,0,,altın otu,0,1,,0,0,0,,,,,altin otu,,"[{'anlam_id': '117413', 'madde_id': '89949', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Mayasıl otu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
89950,0,100992,0,0,,opak,0,1,,0,0,13,Fransızca opaque,,,,opak,,"[{'anlam_id': '117414', 'madde_id': '89950', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Donuk, mat (renk)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
